통계분야,통계유형,통계명,통계표명,통계리스트 주소
도로/철도,승인통계,[산하기관]한국철도통계,철도관련 통신 시설물 현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=357&tblId=DT_35701_86&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=357_35701_023_A08&conn_path=I4
도로/철도,승인통계,[산하기관]한국철도통계,철도총괄지표(지역간철도),http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=357&tblId=DT_35701_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=357_35701_023_A01&conn_path=I4
도로/철도,승인통계,[산하기관]한국철도통계,철도화물 수송실적(톤수),http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=357&tblId=DT_35701N_32&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=357_35701_023_A04&conn_path=I4
도로/철도,승인통계,[산하기관]한국철도통계,화차 자중별 보유현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=357&tblId=DT_357001_018&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=357_35701_023_A07&conn_path=I4
국토/도시,행정자료,개발제한구역현황,권역별 지정 및 해제현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=18&hFormId=516
국토/도시,행정자료,개발제한구역현황,시군구별 해제현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=18&hFormId=520
국토/도시,행정자료,개발제한구역현황,시도별 해제현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=18&hFormId=518
국토/도시,행정자료,건축사현황,건축사 배출 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=372&hFormId=3754
국토/도시,행정자료,건축사현황,건축사(건축사보) 및 건축사사무소 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=372&hFormId=5633
국토/도시,행정자료,국토계획,국토지표의 진전,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=3&hFormId=394
국토/도시,행정자료,도시개발사업현황,1. 도시개발사업현황_총괄표,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=16&hFormId=5648
국토/도시,행정자료,도시개발사업현황,2. 도시개발사업현황(신규지정),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=16&hFormId=5631
국토/도시,행정자료,도시개발사업현황,3. 도시개발사업현황(진행사업),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=16&hFormId=1232
국토/도시,행정자료,도시개발사업현황,4. 도시개발사업현황(완료사업),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=16&hFormId=5629
국토/도시,행정자료,도시개발사업현황,5. 도시개발사업현황(해제사업),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=16&hFormId=5630
국토/도시,행정자료,산업단지 현황,국가산업단지현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=12&hFormId=1820
국토/도시,행정자료,산업단지 현황,도시첨단산업단지현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=12&hFormId=1824
국토/도시,행정자료,산업단지 현황,일반산업단지현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=12&hFormId=1822
국토/도시,행정자료,수도권계획,과밀부담금 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=11&hFormId=5806
국토/도시,행정자료,수도권계획,수도권 권역현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=11&hFormId=430
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),개발촉진지구 지정현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=400
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),거점지역형 지역개발계획현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=420
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),공공기관이전 및 혁신도시현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=426
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),광역권 지정현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=398
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),기업도시현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=428
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),전국 시&#8228;도별 지역행복생활권 구성 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=5706
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),행정중심복합도시 예정지역 토지이용계획표,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=424
국토/도시,행정자료,지역균형발전계획('15년 이후 추가 지정없음),행정중심복합도시현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=6&hFormId=422
주택,행정자료,공동주택 현황,공동주택현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=419&hFormId=5882
주택,행정자료,공동주택 현황,공동주택현황_세대수별단지(13년 이후 작성중지),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=419&hFormId=4728
주택,행정자료,공동주택 현황,면적별 공동주택(13년 이후 작성중지),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=419&hFormId=4724
주택,행정자료,공동주택 현황,사용년수별 공동주택(13년 이후 작성중지),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=419&hFormId=5396
주택,행정자료,공동주택 현황,층별 공동주택(13년 이후 작성중지),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=419&hFormId=5397
주택,행정자료,도시형생활주택 인허가 실적,도시형생활주택 인허가 실적,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=489&hFormId=5558
주택,행정자료,입주자저축가입자현황,입주자저축가입자현황(시도별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=36&hFormId=828
주택,행정자료,입주자저축가입자현황,입주자저축가입자현황(연도별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=36&hFormId=830
주택,행정자료,주택사업자현황,시도별 주택사업자현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=381&hFormId=7145
토지,행정자료,개발부담금 부과 및 징수현황,개발부담금부과및징수실적,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=386&hFormId=4880
토지,행정자료,개업공인중개사 현황(분기별),분기별 개업공인중개사 증감현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=292&hFormId=6201
토지,행정자료,개업공인중개사 현황(분기별),시도별 개업공인중개사 등록현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=292&hFormId=7146
토지,행정자료,부동산개발 전문인력 교육기관 지정현황,부동산개발 전문인력 교육기관 지정현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=293&hFormId=4770
토지,행정자료,부동산개발업등록현황_세부(월별),부동산개발업등록현황_세부(월별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=290&hFormId=4626
토지,행정자료,부동산개발업등록현황_총괄,부동산개발업등록현황_총괄,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=291&hFormId=4624
토지,행정자료,중앙토지수용위원회 재결처리 현황,중앙토지수용위원회 재결처리 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=473&hFormId=5395
건설,행정자료,건설공사감리현황(2013년 이후 통계생산 중단),감리용역수행실적현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=46&hFormId=934
건설,행정자료,건설공사감리현황(2013년 이후 통계생산 중단),감리원현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=46&hFormId=954
건설,행정자료,건설공사감리현황(2013년 이후 통계생산 중단),감리전문회사현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=46&hFormId=956
건설,행정자료,건설근로자 퇴직공제 현황,건설근로자_취업자 현황(년도),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=392&hFormId=4236
건설,행정자료,건설근로자 퇴직공제 현황,건설근로자_퇴직공제 가입 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=392&hFormId=3746
건설,행정자료,건설근로자 퇴직공제 현황,건설근로자_피공제자 및 공제금 지급자 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=392&hFormId=3752
건설,행정자료,건설근로자 퇴직공제 현황,건설인력현황_퇴직공제기금적립,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=392&hFormId=3750
건설,행정자료,건설기계 현황 통계,건설기계 현황통계,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=476&hFormId=5409
건설,행정자료,건설기술인 및 용역업체 현황,건설기술인 현황(등급별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=506&hFormId=5883
건설,행정자료,건설기술인 및 용역업체 현황,건설기술인 현황(분야별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=506&hFormId=5884
건설,행정자료,건설기술인 및 용역업체 현황,건설기술인 현황(소속업체별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=506&hFormId=5885
건설,행정자료,건설기술인 및 용역업체 현황,건설기술인 현황(자격별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=506&hFormId=5886
건설,행정자료,건설신기술지정현황(연도별),건설신기술지정현황_개발주체별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=393&hFormId=5804
건설,행정자료,건설신기술지정현황(연도별),건설신기술지정현황_기술분야별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=393&hFormId=5805
건설,행정자료,건설신기술지정현황(연도별),건설신기술지정현황_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=393&hFormId=3876
건설,행정자료,건설신기술지정현황(연도별),활용실적,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=393&hFormId=5624
건설,행정자료,건설업체수 및 부도업체수  ,건설업체 수 및 부도업체 수_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=474&hFormId=5398
건설,행정자료,건설업체수 및 부도업체수  ,건설업체 수 및 부도업체 수_월별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=474&hFormId=5399
건설,행정자료,건설자재현황_연도별 골재채취현황,연도별_골재채취현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=344&hFormId=5393
건설,행정자료,민간투자사업 추진현황,민간투자사업 추진현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=324&hFormId=4704
교통/물류,행정자료,GDP대비 국가물류비,GDP 대비 국가물류비 및 부가가치 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=401&hFormId=5364
교통/물류,행정자료,GDP대비 국가물류비,기능별 국가물류비(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=401&hFormId=4620
교통/물류,행정자료,GDP대비 국가물류비,단위수송비추이(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=401&hFormId=4616
교통/물류,행정자료,GDP대비 국가물류비,톤기준단위물류비추이(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=401&hFormId=4622
교통/물류,행정자료,경유가 추이(전국주유소 평균가),경유가 추이(전국주유소 평균가),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=403&hFormId=4594
교통/물류,행정자료,광역교통개선대책수립현황,광역교통개선대책수립현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=431&hFormId=4590
교통/물류,행정자료,광역교통시설부담금 현황,광역교통시설부담금 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=432&hFormId=4592
교통/물류,행정자료,기업물류비연도별추이,주요국의 기능별 기업물류비 구성비율 비교(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=398&hFormId=4824
교통/물류,행정자료,기업물류비연도별추이,한.미.일 기업매출액 대비 물류비 지출 비중(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=398&hFormId=5371
교통/물류,행정자료,물류시설현황,내륙물류기지 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=282&hFormId=4748
교통/물류,행정자료,물류시설현황,물류단지 지정 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=282&hFormId=5881
교통/물류,행정자료,물류시설현황,일반물류터미널 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=282&hFormId=5880
교통/물류,행정자료,버스 및 택시 수송실적(연도별),버스 및 택시 수송실적,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=433&hFormId=4758
교통/물류,행정자료,영업용 화물차량 대수,영업용 화물차량 대수,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=404&hFormId=4602
교통/물류,행정자료,자동차 리콜 현황,자동차 리콜 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=319&hFormId=4730
교통/물류,행정자료,자동차 면허 및 등록대수 연도별,자동차면허및등록대수(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=313&hFormId=4916
교통/물류,행정자료,자동차관리사업자업체현황분기,자동차관리사업자업체현황(분기),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=437&hFormId=4392
교통/물류,행정자료,자동차교통사고발생현황(연도별),자동차교통사고발생현황(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=434&hFormId=3838
교통/물류,행정자료,저상버스도입현황,저상버스도입현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=354&hFormId=5250
교통/물류,행정자료,특별교통대책 기간중 주요 지역간 최대 소요 시간 (고속도로),특별교통대책 기간중 주요 지역간 최대 소요 시간,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=424&hFormId=4774
항공,행정자료,공항 소음대책지역 지정고시 현황,공항 소음대책지역 지정고시 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=460&hFormId=5495
항공,행정자료,국내공항시설현황,국내항공시설현황_공항시설_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=461&hFormId=4932
항공,행정자료,국내선항공노선현황,국내선항공노선현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=361&hFormId=714
항공,행정자료,국적항공사 위험물 운송현황,국적항공사 위험물 운송현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=457&hFormId=5304
항공,행정자료,국제선지역별운항현황,국제선지역별운항현황-여객(연도별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=454&hFormId=4980
항공,행정자료,국제선지역별운항현황,국제선지역별운항현황-화물(연도별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=454&hFormId=5092
항공,행정자료,국제선항공노선현황,국제선항공노선현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=360&hFormId=718
항공,행정자료,국제선항공노선현황,항공노선 취항추이,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=360&hFormId=720
항공,행정자료,주요 항행안전시설 현황,주요 항행안전시설 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=459&hFormId=4778
항공,행정자료,지방공항국제선운항현황연도별,지방공항국제선운항현황(연도별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=456&hFormId=4972
항공,행정자료,항공기등록현황,항공기등록현황_업체별보유현황(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=462&hFormId=4764
항공,행정자료,항공기등록현황,항공기등록현황_운송용항공기(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=462&hFormId=4766
항공,행정자료,항공기등록현황,항공기등록현황_운송용항공기기령(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=462&hFormId=4768
항공,행정자료,항공기등록현황,항공기등록현황_총괄(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=462&hFormId=4762
항공,행정자료,항공사고 현황,항공사고현황(연도별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=80&hFormId=734
항공,행정자료,항공종사자 자격증명 발급현황,항공종사자 자격증명 발급현황_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=464&hFormId=4628
항공,행정자료,항공종사자 현황,항공종사자 현황_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=523&hFormId=4630
도로/철도,행정자료,도로보수현황,01.도로보수실적총괄표,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=60&hFormId=5683
도로/철도,행정자료,도로보수현황,02.도로보수비현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=60&hFormId=978
도로/철도,행정자료,도로투자실적 현황,도로투자실적현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=62&hFormId=986
도로/철도,행정자료,도시철도수송실적_연도별,도시철도수송실적_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=272&hFormId=6907
도로/철도,행정자료,송변전설비 현황,송변전설비 관련 세부사항,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=448&hFormId=4814
도로/철도,행정자료,송변전설비 현황,송변전설비현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=448&hFormId=5365
도로/철도,행정자료,장대레일 부설 현황,장대레일 부설 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=446&hFormId=4844
도로/철도,행정자료,전철전력설비 현황,전력설비 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=451&hFormId=4812
도로/철도,행정자료,전철전력설비 현황,전철설비 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=451&hFormId=4830
도로/철도,행정자료,철도공사 열차 보유현황,철도공사 열차 보유 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=447&hFormId=4834
도로/철도,행정자료,철도입체교차시설현황_연도별,철도입체교차시설현황(년별),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=303&hFormId=4744
도로/철도,행정자료,철도터널현황_연도별,철도터널현황_연도별,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=302&hFormId=4746
